physician_id,physician_specialty,physician_state,payment_date,payment_amount,payment_type,paying_company
PHY00437,Psychiatry,NY,2025-06-26,1267.12,Research Payment,MedCore Ltd
PHY00284,General Practice,IL,2025-11-01,29.9,Consulting Fee,BioGen Solutions
PHY00322,Pulmonology,PA,2025-11-11,948.23,Speaker Fee,BioGen Solutions
PHY00040,Endocrinology,NY,2024-08-22,41.77,Consulting Fee,NovaHealth Inc
PHY00077,Neurology,MI,2025-07-24,657.54,Research Payment,BioGen Solutions
PHY00354,Psychiatry,IL,2025-01-29,1255.18,Speaker Fee,NovaHealth Inc
PHY00141,Psychiatry,CA,2025-08-05,52.57,Speaker Fee,BioGen Solutions
PHY00372,Psychiatry,CA,2024-03-20,198.48,Research Payment,Acme Pharma
PHY00042,General Practice,TX,2025-09-23,99.79,Travel & Lodging,Acme Pharma
PHY00276,Neurology,CA,2025-10-26,265.1,Consulting Fee,NovaHealth Inc
PHY00196,Oncology,CA,2025-02-02,383.69,Travel & Lodging,NovaHealth Inc
PHY00091,Psychiatry,PA,2025-12-09,43.33,Travel & Lodging,NovaHealth Inc
PHY00418,Oncology,CA,2025-03-22,275.74,Meal,NovaHealth Inc
PHY00233,Neurology,CA,2025-01-05,402.38,Consulting Fee,Acme Pharma
PHY00363,Cardiology,MI,2025-08-12,53.49,Speaker Fee,BioGen Solutions
PHY00216,Pulmonology,FL,2025-12-25,85.31,Speaker Fee,BioGen Solutions
PHY00473,Endocrinology,MI,2024-05-14,75.04,Travel & Lodging,BioGen Solutions
PHY00047,Psychiatry,NC,2025-01-26,297.89,Travel & Lodging,BioGen Solutions
PHY00100,Pulmonology,NY,2025-05-15,100.36,Travel & Lodging,MedCore Ltd
PHY00068,Cardiology,OH,2025-08-24,107.57,Royalty,NovaHealth Inc
PHY00059,Endocrinology,CA,2024-07-13,80.39,Travel & Lodging,NovaHealth Inc
PHY00407,Rheumatology,GA,2024-10-22,1384.66,Consulting Fee,MedCore Ltd
PHY00483,Pulmonology,TX,2024-05-25,32.89,Research Payment,Acme Pharma
PHY00111,Psychiatry,MI,2025-10-02,68.49,Consulting Fee,BioGen Solutions
PHY00334,Endocrinology,CA,2025-06-06,1111.98,Speaker Fee,NovaHealth Inc
PHY00162,Cardiology,NY,2025-03-05,54.76,Travel & Lodging,BioGen Solutions
PHY00166,Cardiology,MI,2025-07-26,346.27,Speaker Fee,BioGen Solutions
PHY00430,Neurology,PA,2025-09-16,3929.39,Speaker Fee,BioGen Solutions
PHY00453,Rheumatology,MI,2024-06-18,93.72,Royalty,NovaHealth Inc
PHY00057,Psychiatry,PA,2024-08-27,2103.48,Research Payment,BioGen Solutions
PHY00302,Cardiology,PA,2024-04-15,38.59,Speaker Fee,Acme Pharma
PHY00097,Oncology,IL,2025-10-26,1698.01,Royalty,BioGen Solutions
PHY00073,Cardiology,NY,2024-09-10,19.41,Travel & Lodging,BioGen Solutions
PHY00004,General Practice,NY,2025-07-03,1585.84,Consulting Fee,BioGen Solutions
PHY00255,Cardiology,PA,2024-10-04,70.02,Research Payment,NovaHealth Inc
PHY00015,Psychiatry,OH,2024-05-05,80.39,Royalty,NovaHealth Inc
PHY00306,Pulmonology,MI,2024-02-29,400.95,Research Payment,BioGen Solutions
PHY00116,Neurology,IL,2025-01-25,441.07,Travel & Lodging,Acme Pharma
PHY00311,Psychiatry,TX,2025-03-24,363.5,Royalty,MedCore Ltd
PHY00168,General Practice,TX,2024-06-29,133.6,Research Payment,MedCore Ltd
PHY00306,Pulmonology,MI,2025-12-21,68.74,Meal,MedCore Ltd
PHY00137,Cardiology,FL,2024-12-20,1524.84,Royalty,MedCore Ltd
PHY00065,General Practice,PA,2024-01-24,47.35,Travel & Lodging,NovaHealth Inc
PHY00090,Oncology,TX,2025-09-09,673.19,Research Payment,MedCore Ltd
PHY00365,General Practice,CA,2025-02-04,79.23,Royalty,Acme Pharma
PHY00389,Cardiology,OH,2025-08-26,320.66,Meal,NovaHealth Inc
PHY00179,Cardiology,NY,2024-09-24,1232.92,Research Payment,MedCore Ltd
PHY00008,Pulmonology,PA,2025-03-24,22.26,Research Payment,MedCore Ltd
PHY00258,Rheumatology,OH,2025-12-08,46.54,Meal,MedCore Ltd
PHY00330,Psychiatry,TX,2025-10-04,736.64,Travel & Lodging,NovaHealth Inc
PHY00149,Cardiology,MI,2025-01-14,47.41,Travel & Lodging,MedCore Ltd
PHY00149,Cardiology,MI,2025-02-23,227.92,Royalty,NovaHealth Inc
PHY00033,Neurology,MI,2024-10-25,96.48,Travel & Lodging,Acme Pharma
PHY00431,Cardiology,GA,2025-05-09,174.36,Research Payment,Acme Pharma
PHY00388,General Practice,CA,2025-02-09,33.3,Consulting Fee,NovaHealth Inc
PHY00465,Neurology,FL,2024-07-24,56.35,Speaker Fee,Acme Pharma
PHY00350,General Practice,OH,2024-12-01,12.52,Royalty,MedCore Ltd
PHY00038,Cardiology,CA,2024-08-15,363.76,Royalty,NovaHealth Inc
PHY00101,General Practice,MI,2025-02-28,474.03,Travel & Lodging,NovaHealth Inc
PHY00208,Neurology,NY,2025-08-17,628.77,Travel & Lodging,Acme Pharma
PHY00179,Cardiology,NY,2024-02-27,226.68,Consulting Fee,BioGen Solutions
PHY00388,General Practice,CA,2024-03-13,335.1,Speaker Fee,BioGen Solutions
PHY00019,Psychiatry,MI,2025-09-16,750.03,Meal,MedCore Ltd
PHY00277,Cardiology,PA,2025-11-04,543.0,Speaker Fee,BioGen Solutions
PHY00321,Psychiatry,NY,2024-02-12,353.09,Consulting Fee,NovaHealth Inc
PHY00293,Cardiology,CA,2025-11-18,139.78,Consulting Fee,NovaHealth Inc
PHY00309,Psychiatry,GA,2025-03-15,157.24,Consulting Fee,BioGen Solutions
PHY00308,Oncology,MI,2025-05-30,607.76,Royalty,NovaHealth Inc
PHY00478,Psychiatry,GA,2025-09-06,156.31,Meal,BioGen Solutions
PHY00472,Psychiatry,PA,2025-02-23,726.47,Travel & Lodging,BioGen Solutions
PHY00177,Endocrinology,NC,2024-03-30,42.85,Speaker Fee,MedCore Ltd
PHY00171,Psychiatry,NC,2025-09-29,419.92,Royalty,Acme Pharma
PHY00301,Cardiology,GA,2025-08-22,120.6,Consulting Fee,MedCore Ltd
PHY00254,Pulmonology,FL,2024-10-04,444.38,Meal,NovaHealth Inc
PHY00068,Cardiology,OH,2025-05-21,443.26,Royalty,BioGen Solutions
PHY00125,Pulmonology,MI,2025-01-31,173.78,Travel & Lodging,NovaHealth Inc
PHY00238,Rheumatology,NC,2024-01-03,772.03,Travel & Lodging,MedCore Ltd
PHY00025,Neurology,OH,2025-05-23,17.77,Travel & Lodging,Acme Pharma
PHY00055,General Practice,MI,2024-06-11,1091.02,Royalty,BioGen Solutions
PHY00039,Cardiology,GA,2025-11-27,1740.13,Consulting Fee,Acme Pharma
PHY00406,Neurology,CA,2024-08-17,678.96,Travel & Lodging,Acme Pharma
PHY00425,Psychiatry,TX,2024-10-13,308.32,Consulting Fee,BioGen Solutions
PHY00426,Pulmonology,NY,2025-05-26,205.86,Meal,NovaHealth Inc
PHY00187,Oncology,OH,2024-02-09,219.59,Meal,BioGen Solutions
PHY00204,Cardiology,NY,2024-06-24,832.63,Royalty,MedCore Ltd
PHY00329,Psychiatry,GA,2024-07-18,142.27,Consulting Fee,MedCore Ltd
PHY00250,Endocrinology,CA,2024-08-14,1540.22,Speaker Fee,Acme Pharma
PHY00477,Cardiology,MI,2025-01-10,228.2,Meal,MedCore Ltd
PHY00326,Rheumatology,NC,2024-09-08,286.73,Speaker Fee,NovaHealth Inc
PHY00376,Neurology,OH,2025-02-12,1080.14,Travel & Lodging,NovaHealth Inc
PHY00420,Rheumatology,GA,2025-07-14,179.6,Travel & Lodging,BioGen Solutions
PHY00251,Rheumatology,OH,2024-01-07,245.12,Royalty,Acme Pharma
PHY00381,Psychiatry,PA,2024-01-01,23.92,Consulting Fee,MedCore Ltd
PHY00375,Cardiology,GA,2025-02-01,231.0,Speaker Fee,Acme Pharma
PHY00465,Neurology,FL,2025-05-14,47.43,Travel & Lodging,BioGen Solutions
PHY00001,General Practice,IL,2025-07-06,120.32,Travel & Lodging,NovaHealth Inc
PHY00335,Rheumatology,PA,2025-04-09,2575.9,Research Payment,BioGen Solutions
PHY00137,Cardiology,FL,2025-09-02,61.68,Travel & Lodging,MedCore Ltd
PHY00330,Psychiatry,TX,2024-03-05,141.7,Research Payment,BioGen Solutions
PHY00433,Pulmonology,GA,2024-02-19,92.78,Royalty,Acme Pharma
PHY00342,Neurology,PA,2025-06-13,435.47,Speaker Fee,BioGen Solutions
PHY00269,General Practice,OH,2024-03-20,169.04,Speaker Fee,BioGen Solutions
PHY00225,Oncology,MI,2025-11-01,161.4,Meal,Acme Pharma
PHY00485,Pulmonology,PA,2025-08-07,95.36,Travel & Lodging,NovaHealth Inc
PHY00340,Neurology,MI,2025-06-14,2537.05,Meal,MedCore Ltd
PHY00346,General Practice,NC,2024-03-14,260.77,Meal,BioGen Solutions
PHY00499,Cardiology,CA,2024-08-09,193.06,Royalty,Acme Pharma
PHY00176,Rheumatology,IL,2025-10-25,93.27,Travel & Lodging,NovaHealth Inc
PHY00085,General Practice,IL,2025-01-17,139.26,Consulting Fee,Acme Pharma
PHY00463,Rheumatology,CA,2025-03-26,271.27,Consulting Fee,MedCore Ltd
PHY00102,Oncology,NY,2024-01-08,448.77,Speaker Fee,BioGen Solutions
PHY00078,Neurology,OH,2025-02-07,811.21,Speaker Fee,MedCore Ltd
PHY00434,Psychiatry,FL,2024-06-12,1011.86,Research Payment,MedCore Ltd
PHY00144,Psychiatry,IL,2024-11-30,564.73,Travel & Lodging,BioGen Solutions
PHY00424,Endocrinology,IL,2024-09-04,531.46,Consulting Fee,BioGen Solutions
PHY00325,Rheumatology,IL,2024-11-01,634.02,Speaker Fee,BioGen Solutions
PHY00447,Endocrinology,PA,2025-12-13,158.71,Travel & Lodging,Acme Pharma
PHY00112,General Practice,IL,2024-05-07,339.85,Travel & Lodging,BioGen Solutions
PHY00124,General Practice,FL,2025-05-17,238.66,Royalty,Acme Pharma
PHY00096,Rheumatology,OH,2024-04-16,290.39,Royalty,NovaHealth Inc
PHY00032,Cardiology,GA,2025-05-07,1676.46,Speaker Fee,BioGen Solutions
PHY00267,Neurology,GA,2025-03-18,287.23,Research Payment,BioGen Solutions
PHY00298,General Practice,OH,2024-12-09,550.48,Consulting Fee,BioGen Solutions
PHY00011,Endocrinology,GA,2024-07-19,50.94,Royalty,MedCore Ltd
PHY00307,Neurology,FL,2025-06-27,1338.56,Meal,BioGen Solutions
PHY00404,Cardiology,NC,2025-08-23,310.09,Meal,Acme Pharma
PHY00332,Cardiology,OH,2025-12-21,257.69,Consulting Fee,NovaHealth Inc
PHY00465,Neurology,FL,2024-09-14,292.89,Research Payment,BioGen Solutions
PHY00210,Pulmonology,IL,2024-03-29,1420.15,Meal,NovaHealth Inc
PHY00336,Psychiatry,CA,2024-03-03,1288.72,Meal,Acme Pharma
PHY00279,Cardiology,PA,2025-04-13,331.11,Research Payment,BioGen Solutions
PHY00112,General Practice,IL,2024-10-27,369.3,Speaker Fee,BioGen Solutions
PHY00457,Rheumatology,NC,2025-08-23,272.06,Royalty,BioGen Solutions
PHY00333,Neurology,GA,2024-12-27,183.04,Research Payment,MedCore Ltd
PHY00220,General Practice,OH,2024-03-01,92.42,Travel & Lodging,NovaHealth Inc
PHY00012,General Practice,GA,2024-08-03,1207.21,Travel & Lodging,NovaHealth Inc
PHY00491,Psychiatry,MI,2025-10-26,84.36,Meal,NovaHealth Inc
PHY00435,Neurology,GA,2025-04-28,325.53,Research Payment,NovaHealth Inc
PHY00357,Oncology,IL,2024-11-18,180.27,Speaker Fee,MedCore Ltd
PHY00184,Endocrinology,CA,2024-12-24,183.54,Consulting Fee,Acme Pharma
PHY00065,General Practice,PA,2025-12-10,187.19,Travel & Lodging,BioGen Solutions
PHY00303,Endocrinology,GA,2025-04-23,13.28,Research Payment,Acme Pharma
PHY00404,Cardiology,NC,2024-12-31,697.46,Speaker Fee,Acme Pharma
PHY00319,General Practice,IL,2024-11-23,101.39,Research Payment,NovaHealth Inc
PHY00475,Endocrinology,GA,2025-12-25,625.51,Research Payment,BioGen Solutions
PHY00157,General Practice,GA,2025-07-12,586.6,Speaker Fee,MedCore Ltd
PHY00454,Rheumatology,TX,2025-11-30,959.22,Speaker Fee,BioGen Solutions
PHY00162,Cardiology,NY,2024-10-27,89.91,Consulting Fee,NovaHealth Inc
PHY00224,Neurology,OH,2025-11-22,106.78,Travel & Lodging,Acme Pharma
PHY00107,Rheumatology,CA,2024-10-23,113.66,Royalty,MedCore Ltd
PHY00240,Psychiatry,MI,2025-05-02,66.93,Speaker Fee,BioGen Solutions
PHY00347,Endocrinology,NY,2025-01-27,975.04,Travel & Lodging,NovaHealth Inc
PHY00484,Rheumatology,MI,2024-10-30,59.46,Speaker Fee,MedCore Ltd
PHY00405,Psychiatry,PA,2024-05-10,785.81,Consulting Fee,NovaHealth Inc
PHY00391,Endocrinology,IL,2025-06-02,63.98,Travel & Lodging,Acme Pharma
PHY00139,General Practice,TX,2025-01-01,185.26,Speaker Fee,MedCore Ltd
PHY00498,Neurology,NC,2024-11-18,162.32,Research Payment,MedCore Ltd
PHY00116,Neurology,IL,2025-10-23,80.34,Meal,NovaHealth Inc
PHY00489,Cardiology,OH,2024-06-29,922.98,Research Payment,NovaHealth Inc
PHY00116,Neurology,IL,2024-03-07,891.58,Travel & Lodging,Acme Pharma
PHY00244,Cardiology,PA,2024-12-06,140.97,Consulting Fee,MedCore Ltd
PHY00398,Rheumatology,TX,2025-12-03,522.96,Consulting Fee,NovaHealth Inc
PHY00137,Cardiology,FL,2024-03-17,1097.8,Research Payment,NovaHealth Inc
PHY00425,Psychiatry,TX,2025-03-04,775.35,Royalty,NovaHealth Inc
PHY00048,General Practice,MI,2024-09-11,32.86,Royalty,NovaHealth Inc
PHY00208,Neurology,NY,2025-05-13,4580.24,Royalty,MedCore Ltd
PHY00280,Oncology,MI,2025-08-01,508.47,Meal,MedCore Ltd
PHY00001,General Practice,IL,2024-10-16,495.78,Speaker Fee,NovaHealth Inc
PHY00434,Psychiatry,FL,2024-02-13,413.64,Royalty,NovaHealth Inc
PHY00432,Rheumatology,FL,2024-09-18,76.52,Speaker Fee,BioGen Solutions
PHY00111,Psychiatry,MI,2024-12-26,15.69,Royalty,MedCore Ltd
PHY00226,Oncology,IL,2024-07-28,140.15,Royalty,MedCore Ltd
PHY00188,General Practice,IL,2025-09-15,1351.11,Meal,Acme Pharma
PHY00422,Oncology,TX,2025-04-20,64.35,Consulting Fee,Acme Pharma
PHY00411,Endocrinology,CA,2025-02-05,190.52,Speaker Fee,Acme Pharma
PHY00470,Neurology,FL,2024-05-18,900.03,Royalty,NovaHealth Inc
PHY00441,Cardiology,NY,2025-10-05,185.14,Travel & Lodging,Acme Pharma
PHY00232,Neurology,MI,2025-04-02,379.74,Meal,NovaHealth Inc
PHY00443,Cardiology,IL,2024-11-16,622.34,Research Payment,MedCore Ltd
PHY00158,Oncology,MI,2024-04-08,620.75,Consulting Fee,BioGen Solutions
PHY00401,Psychiatry,NY,2025-07-24,146.87,Royalty,NovaHealth Inc
PHY00311,Psychiatry,TX,2025-06-02,93.21,Royalty,BioGen Solutions
PHY00098,Neurology,PA,2024-09-24,1548.62,Meal,MedCore Ltd
PHY00500,Neurology,FL,2024-11-03,166.65,Meal,Acme Pharma
PHY00328,General Practice,MI,2025-04-08,444.37,Royalty,Acme Pharma
PHY00413,Rheumatology,FL,2024-06-11,55.6,Meal,BioGen Solutions
PHY00317,Endocrinology,NC,2025-02-20,42.87,Royalty,Acme Pharma
PHY00377,Neurology,MI,2024-11-10,91.5,Royalty,MedCore Ltd
PHY00207,Psychiatry,FL,2024-08-02,366.32,Research Payment,Acme Pharma
PHY00182,General Practice,FL,2024-11-27,121.07,Speaker Fee,NovaHealth Inc
PHY00107,Rheumatology,CA,2024-12-13,91.96,Royalty,Acme Pharma
PHY00280,Oncology,MI,2024-09-01,603.8,Royalty,NovaHealth Inc
PHY00374,Psychiatry,TX,2024-07-18,626.36,Research Payment,Acme Pharma
PHY00007,Pulmonology,MI,2025-06-08,305.92,Consulting Fee,NovaHealth Inc
PHY00448,Rheumatology,IL,2025-03-03,1159.23,Research Payment,Acme Pharma
PHY00334,Endocrinology,CA,2024-09-28,249.12,Meal,NovaHealth Inc
PHY00137,Cardiology,FL,2024-11-16,145.72,Travel & Lodging,MedCore Ltd
PHY00020,Endocrinology,CA,2025-09-22,282.03,Travel & Lodging,Acme Pharma
PHY00336,Psychiatry,CA,2024-03-23,64.12,Speaker Fee,NovaHealth Inc
PHY00234,Neurology,PA,2025-06-23,466.89,Speaker Fee,NovaHealth Inc
PHY00464,Cardiology,MI,2024-11-09,55.43,Speaker Fee,MedCore Ltd
PHY00420,Rheumatology,GA,2025-01-19,266.63,Speaker Fee,NovaHealth Inc
PHY00257,General Practice,PA,2024-03-15,892.76,Speaker Fee,NovaHealth Inc
PHY00206,Pulmonology,OH,2024-07-17,182.88,Meal,BioGen Solutions
PHY00440,Endocrinology,MI,2025-11-21,215.89,Royalty,BioGen Solutions
PHY00062,General Practice,IL,2024-11-22,385.54,Research Payment,MedCore Ltd
PHY00078,Neurology,OH,2024-07-07,407.43,Meal,BioGen Solutions
PHY00263,Pulmonology,NY,2024-11-01,2263.52,Consulting Fee,NovaHealth Inc
PHY00094,Rheumatology,IL,2025-08-03,1672.88,Consulting Fee,Acme Pharma
PHY00441,Cardiology,NY,2024-03-02,118.08,Meal,BioGen Solutions
PHY00454,Rheumatology,TX,2025-07-27,41.72,Travel & Lodging,Acme Pharma
PHY00301,Cardiology,GA,2025-03-31,364.81,Royalty,Acme Pharma
PHY00112,General Practice,IL,2024-12-02,24.77,Travel & Lodging,NovaHealth Inc
PHY00472,Psychiatry,PA,2024-07-09,1248.79,Research Payment,MedCore Ltd
PHY00302,Cardiology,PA,2025-10-26,36.62,Speaker Fee,BioGen Solutions
PHY00418,Oncology,CA,2025-08-28,78.27,Research Payment,Acme Pharma
PHY00009,General Practice,MI,2025-03-25,287.38,Consulting Fee,BioGen Solutions
PHY00135,General Practice,TX,2025-09-13,279.18,Royalty,NovaHealth Inc
PHY00358,Psychiatry,OH,2024-06-25,1344.67,Consulting Fee,Acme Pharma
PHY00272,Psychiatry,NC,2024-10-03,214.98,Travel & Lodging,MedCore Ltd
PHY00367,Rheumatology,NC,2025-01-07,304.35,Royalty,BioGen Solutions
PHY00275,Cardiology,GA,2025-07-29,284.47,Meal,BioGen Solutions
PHY00399,Psychiatry,TX,2024-11-21,44.98,Royalty,Acme Pharma
PHY00080,Neurology,IL,2025-04-18,790.54,Royalty,BioGen Solutions
PHY00436,Psychiatry,NC,2024-10-04,303.58,Research Payment,BioGen Solutions
PHY00423,Rheumatology,PA,2024-05-20,2036.89,Speaker Fee,NovaHealth Inc
PHY00052,Rheumatology,PA,2025-09-06,412.23,Research Payment,NovaHealth Inc
PHY00201,General Practice,CA,2024-11-14,1108.96,Royalty,Acme Pharma
PHY00028,Oncology,MI,2025-05-28,260.85,Consulting Fee,BioGen Solutions
PHY00436,Psychiatry,NC,2025-01-22,45.47,Travel & Lodging,NovaHealth Inc
PHY00289,Cardiology,NC,2025-04-05,1531.66,Speaker Fee,Acme Pharma
PHY00062,General Practice,IL,2025-12-09,142.98,Meal,BioGen Solutions
PHY00308,Oncology,MI,2024-10-05,25.62,Royalty,BioGen Solutions
PHY00452,Rheumatology,NC,2025-06-16,84.93,Speaker Fee,BioGen Solutions
PHY00031,Pulmonology,NC,2024-04-30,120.37,Research Payment,NovaHealth Inc
PHY00371,Neurology,CA,2025-05-10,41.13,Consulting Fee,NovaHealth Inc
PHY00263,Pulmonology,NY,2024-10-19,380.17,Research Payment,NovaHealth Inc
PHY00016,Pulmonology,TX,2025-12-28,217.65,Travel & Lodging,BioGen Solutions
PHY00162,Cardiology,NY,2025-11-30,32.46,Research Payment,BioGen Solutions
PHY00300,Psychiatry,MI,2024-01-28,823.53,Meal,MedCore Ltd
PHY00348,Neurology,CA,2024-04-30,90.98,Meal,MedCore Ltd
PHY00016,Pulmonology,TX,2025-07-14,74.53,Speaker Fee,NovaHealth Inc
PHY00376,Neurology,OH,2025-08-07,173.46,Research Payment,Acme Pharma
PHY00177,Endocrinology,NC,2024-12-19,1275.01,Meal,Acme Pharma
PHY00404,Cardiology,NC,2025-04-22,270.84,Royalty,BioGen Solutions
PHY00351,Neurology,PA,2025-05-20,415.8,Travel & Lodging,MedCore Ltd
PHY00335,Rheumatology,PA,2024-09-29,1723.61,Meal,BioGen Solutions
PHY00368,Oncology,CA,2024-05-12,504.96,Research Payment,MedCore Ltd
PHY00229,Cardiology,TX,2024-07-13,519.93,Travel & Lodging,BioGen Solutions
PHY00303,Endocrinology,GA,2024-02-17,453.2,Speaker Fee,Acme Pharma
PHY00041,Endocrinology,OH,2025-03-31,601.63,Royalty,BioGen Solutions
PHY00182,General Practice,FL,2025-05-31,2703.51,Consulting Fee,MedCore Ltd
PHY00479,Cardiology,NY,2024-07-27,257.98,Travel & Lodging,MedCore Ltd
PHY00278,Rheumatology,IL,2025-11-18,139.66,Travel & Lodging,MedCore Ltd
PHY00464,Cardiology,MI,2025-08-05,96.5,Royalty,BioGen Solutions
PHY00055,General Practice,MI,2025-12-27,159.02,Consulting Fee,MedCore Ltd
PHY00423,Rheumatology,PA,2025-02-20,51.39,Travel & Lodging,Acme Pharma
PHY00020,Endocrinology,CA,2025-06-15,310.65,Consulting Fee,MedCore Ltd
PHY00025,Neurology,OH,2024-06-01,425.13,Research Payment,MedCore Ltd
PHY00004,General Practice,NY,2025-01-27,241.88,Speaker Fee,MedCore Ltd
PHY00327,Endocrinology,TX,2024-06-08,570.65,Meal,BioGen Solutions
PHY00180,Endocrinology,CA,2025-09-30,446.16,Meal,MedCore Ltd
PHY00481,Neurology,NY,2024-12-17,31.89,Travel & Lodging,NovaHealth Inc
PHY00400,Cardiology,TX,2025-01-30,56.22,Research Payment,MedCore Ltd
PHY00358,Psychiatry,OH,2025-01-30,287.65,Meal,MedCore Ltd
PHY00477,Cardiology,MI,2025-12-26,697.62,Consulting Fee,MedCore Ltd
PHY00486,Rheumatology,NY,2024-06-06,508.15,Research Payment,MedCore Ltd
PHY00366,General Practice,IL,2024-12-05,211.05,Speaker Fee,Acme Pharma
PHY00407,Rheumatology,GA,2025-02-21,334.71,Meal,BioGen Solutions
PHY00097,Oncology,IL,2024-11-04,56.76,Consulting Fee,Acme Pharma
PHY00364,Oncology,NY,2024-08-03,999.39,Royalty,BioGen Solutions
PHY00293,Cardiology,CA,2025-01-25,817.84,Research Payment,Acme Pharma
PHY00494,Rheumatology,CA,2024-07-20,9710.88,Royalty,NovaHealth Inc
PHY00478,Psychiatry,GA,2025-05-22,70.57,Consulting Fee,NovaHealth Inc
PHY00142,Cardiology,CA,2025-08-12,195.52,Speaker Fee,NovaHealth Inc
PHY00461,Oncology,PA,2025-12-07,149.27,Meal,MedCore Ltd
PHY00499,Cardiology,CA,2024-11-06,860.99,Consulting Fee,MedCore Ltd
PHY00239,Endocrinology,TX,2024-05-23,222.33,Speaker Fee,BioGen Solutions
PHY00205,Neurology,NC,2025-05-06,117.46,Meal,NovaHealth Inc
PHY00249,Cardiology,FL,2024-03-08,111.36,Research Payment,NovaHealth Inc
PHY00024,Psychiatry,PA,2024-04-20,928.86,Research Payment,BioGen Solutions
PHY00083,Pulmonology,OH,2025-04-04,266.23,Travel & Lodging,MedCore Ltd
PHY00424,Endocrinology,IL,2024-06-17,12.97,Research Payment,Acme Pharma
PHY00262,Rheumatology,OH,2025-12-27,396.18,Speaker Fee,Acme Pharma
PHY00340,Neurology,MI,2025-12-05,677.68,Consulting Fee,Acme Pharma
PHY00392,Endocrinology,TX,2024-03-04,633.46,Speaker Fee,Acme Pharma
PHY00236,Neurology,GA,2025-04-29,167.91,Research Payment,NovaHealth Inc
PHY00153,Cardiology,NY,2024-08-26,129.48,Royalty,BioGen Solutions
PHY00158,Oncology,MI,2025-04-25,22.52,Meal,Acme Pharma
PHY00416,Cardiology,CA,2024-07-21,576.6,Consulting Fee,Acme Pharma
PHY00385,Pulmonology,PA,2025-10-04,967.35,Meal,BioGen Solutions
PHY00097,Oncology,IL,2024-02-15,266.23,Royalty,BioGen Solutions
PHY00458,Psychiatry,MI,2024-07-22,246.65,Speaker Fee,NovaHealth Inc
PHY00482,Rheumatology,OH,2025-05-25,1838.89,Research Payment,MedCore Ltd
PHY00356,General Practice,NY,2025-08-21,244.03,Royalty,MedCore Ltd
PHY00067,Neurology,NY,2025-12-23,343.06,Consulting Fee,Acme Pharma
PHY00115,General Practice,CA,2025-02-23,277.62,Travel & Lodging,NovaHealth Inc
PHY00380,Cardiology,PA,2024-05-22,2322.2,Consulting Fee,Acme Pharma
PHY00238,Rheumatology,NC,2025-07-21,277.39,Research Payment,BioGen Solutions
PHY00449,General Practice,PA,2025-09-01,171.96,Consulting Fee,BioGen Solutions
PHY00042,General Practice,TX,2025-12-08,311.32,Speaker Fee,BioGen Solutions
PHY00325,Rheumatology,IL,2024-09-21,1855.91,Travel & Lodging,MedCore Ltd
PHY00074,Oncology,CA,2025-09-06,83.66,Consulting Fee,BioGen Solutions
PHY00102,Oncology,NY,2024-09-20,891.54,Speaker Fee,Acme Pharma
PHY00387,Endocrinology,NC,2024-03-26,65.4,Travel & Lodging,Acme Pharma
PHY00217,Neurology,IL,2025-07-31,21.51,Royalty,BioGen Solutions
PHY00356,General Practice,NY,2024-09-08,97.89,Research Payment,BioGen Solutions
PHY00430,Neurology,PA,2025-11-05,1827.61,Travel & Lodging,MedCore Ltd
PHY00067,Neurology,NY,2024-07-17,193.87,Speaker Fee,Acme Pharma
PHY00442,Psychiatry,NY,2024-01-01,173.14,Research Payment,Acme Pharma
PHY00092,Neurology,NC,2024-09-30,90.97,Speaker Fee,MedCore Ltd
PHY00173,Endocrinology,NC,2025-06-28,73.28,Consulting Fee,BioGen Solutions
PHY00196,Oncology,CA,2025-08-21,363.25,Research Payment,MedCore Ltd
PHY00044,Psychiatry,OH,2025-05-08,256.88,Meal,NovaHealth Inc
PHY00088,Cardiology,MI,2025-10-19,609.97,Consulting Fee,Acme Pharma
PHY00041,Endocrinology,OH,2024-05-05,222.87,Royalty,MedCore Ltd
PHY00402,Neurology,TX,2024-06-24,919.02,Meal,NovaHealth Inc
PHY00323,Neurology,TX,2025-01-01,59.72,Travel & Lodging,NovaHealth Inc
PHY00118,Rheumatology,MI,2025-12-25,108.92,Research Payment,MedCore Ltd
PHY00271,Rheumatology,NY,2024-12-12,469.61,Royalty,BioGen Solutions
PHY00463,Rheumatology,CA,2024-08-18,27.96,Research Payment,Acme Pharma
PHY00035,Rheumatology,NC,2024-01-26,123.75,Research Payment,NovaHealth Inc
PHY00320,Rheumatology,FL,2024-06-04,531.52,Meal,Acme Pharma
PHY00390,Cardiology,IL,2025-10-12,619.34,Travel & Lodging,MedCore Ltd
PHY00430,Neurology,PA,2025-08-20,671.32,Research Payment,MedCore Ltd
